,x,y,heading
0,0.0,0.0,270.0
1,0.06475457702676313,0.0002358935616839329,269.5852844217701
2,0.12950915405352625,0.0009312724573998337,269.18693613924273
3,0.19426373108028938,0.002067684003143856,268.8049864483825
4,0.2590183081070525,0.0036266755149121518,268.4394579166136
5,0.32377288513381564,0.005589794308700875,268.0903653135433
6,0.38852746216057876,0.00793858770050618,267.7577165083541
7,0.4532820391873419,0.010654603006324216,267.4415133312938
8,0.518036616214105,0.013719387542151141,267.1417523971914
9,0.5827911932408681,0.017114488623983102,266.8584258893769
10,0.6475457702676313,0.020821453567816263,266.5915223027834
11,0.7123003472943944,0.024821829689646767,266.34102714536215
12,0.7770549243211575,0.029097164305470775,266.10692359724953
13,0.8418095013479207,0.033629004731284426,265.88919312738415
14,0.9065640783746838,0.038398898283083883,265.6878160674942
15,0.9713186554014469,0.0433883922768653,265.5027721435543
16,1.03607323242821,0.04857903402862484,265.33404096495354
17,1.100827809454973,0.05395237085435863,265.18160247172864
18,1.1655823864817363,0.059489950070062844,265.04543734029
19,1.2303369635084995,0.06517331899173365,264.92552734812335
20,1.2950915405352625,0.07098402493536715,264.82185569797184
21,1.3598461175620256,0.07690361521695951,264.73440730200684
22,1.4246006945887888,0.08291363715250696,264.6631690264797
23,1.489355271615552,0.08899563805800559,264.6081298973123
24,1.554109848642315,0.09513116524945152,264.56928126703593
25,1.618864425669078,0.10130176604284091,264.54661694342735
26,1.6836190026958413,0.10748898775417001,264.5401332801231
27,1.7483735797226045,0.11367437769943489,264.5498292294128
28,1.8131281567493676,0.11983948319463168,264.5757063573326
29,1.8778827337761306,0.1259658515557566,264.61776882109217
30,1.9426373108028938,0.1320350300988058,264.67602330878515
31,2.007391887829657,0.1380285661397754,264.75047894124447
32,2.07214646485642,0.14392800699466154,264.8411471358267
33,2.136901041883183,0.14971489997946041,264.9480414318287
34,2.201655618909946,0.15537079241016816,265.0711772771769
35,2.2664101959367096,0.16087723160278092,265.21057177596714
36,2.3311647729634726,0.16621576487329479,265.3662433963897
37,2.3959193499902356,0.17136793953770607,265.53821163854377
38,2.460673927016999,0.17631530291201084,265.7264966616305
39,2.525428504043762,0.18103940231220522,265.93111887002317
40,2.590183081070525,0.18552178505428538,266.15209845774086
41,2.654937658097288,0.18974399845424744,266.3894549109095
42,2.719692235124051,0.19368758982808762,266.6432064678759
43,2.7844468121508146,0.19733410649180216,266.9133695367605
44,2.8492013891775776,0.20066509576138697,267.1999580703787
45,2.9139559662043406,0.20366210495283843,267.5029828986553
46,2.978710543231104,0.20630668138215252,267.8224510188789
47,3.043465120257867,0.2085803723653254,268.15836484441616
48,3.10821969728463,0.21046472521835347,268.51072141282185
49,3.172974274311393,0.21194128725723255,268.8795115546409
50,3.237728851338156,0.21299160579795895,269.2647190246102
51,3.3024834283649196,0.21359722815652887,269.6663195974284
52,3.3672380053916826,0.21373970164893846,270.08428013076656
53,3.4319925824184456,0.21340057359118386,270.5185575987518
54,3.496747159445209,0.2125613912992611,270.96909809975404
55,3.561501736471972,0.2112037020891665,271.4358358429507
56,3.626256313498735,0.20930905327689597,271.9186921188223
57,3.691010890525498,0.20685899217844606,272.4175742594429
58,3.755765467552261,0.2038350661098125,272.93237459515984
59,3.8205200445790246,0.20021882238699173,273.4629694150021
60,3.8852746216057876,0.19599180832597973,274.00921793889756
61,3.9500291986325506,0.19113557124277303,274.57096131050923
62,4.014783775659314,0.18563165845336715,275.14802162019663
63,4.079538352686077,0.17946161727375876,275.7402009682576
64,4.14429292971284,0.1726069950199437,276.3472805791885
65,4.209047506739603,0.1650493390079183,276.9690199781892
66,4.273802083766366,0.15677019655367874,277.60515624152595
67,4.338556660793129,0.1477511149732209,278.2554033326111
68,4.403311237819892,0.13797364158254155,278.9194515357564
69,4.468065814846656,0.12741932369763598,279.5969669994776
70,4.532820391873419,0.11606970863450106,280.2875914009526
71,4.597574968900182,0.10390634370913254,280.9909417427551
72,4.662329545926945,0.09091077623752652,281.70661029227523
73,4.727084122953708,0.07706455353567976,282.4341646732979
74,4.791838699980471,0.06234922291958789,283.1731481180361
75,4.856593277007234,0.046746331705247224,283.9230798865008
76,4.921347854033998,0.03023742720865341,284.68345585845594
77,4.986102431060761,0.012804056745803427,285.45374930135887
78,5.050857008087524,-0.005572232367306862,286.2334118156536
79,5.115611585114287,-0.02490989281468159,287.02187445659496
80,5.18036616214105,-0.04522737728032422,287.8185490294708
81,5.245120739167813,-0.06654313844823911,288.6228295527046
82,5.309875316194576,-0.08887562900242951,289.4340938809045
83,5.374629893221339,-0.11224330162689933,290.251705477535
84,5.439384470248102,-0.13666460900565314,291.0750153245752
85,5.504139047274866,-0.16215800382269396,291.9033639543503
86,5.568893624301629,-0.18874193876202594,292.7360835867313
87,5.633648201328392,-0.2164348665076532,293.5725003531514
88,5.698402778355155,-0.245255239743579,294.411936587421
89,5.763157355381918,-0.27522151115380744,295.2537131621858
90,5.827911932408681,-0.30635213342234247,296.0971518490901
91,5.892666509435444,-0.3386655592331884,296.9415776803041
92,5.957421086462208,-0.3721802412703483,297.78632128905963
93,6.022175663488971,-0.40691463221782653,298.63072120721375
94,6.086930240515734,-0.4428871847596265,299.47412609861505
95,6.151684817542497,-0.4801163515797522,300.3158969081615
96,6.21643939456926,-0.518620585362207,301.15540890787787
97,6.281193971596023,-0.5584183387909958,301.9920536230727
98,6.345948548622786,-0.599528064550122,302.8252406236062
99,6.410703125649549,-0.6419682153235895,303.6543991674654
100,6.475457702676312,-0.6857572437954018,304.478979686147
